time,user_name,user_color,message
1879,core_competence,#0A50A1,"could also be just an offbrand controller, mine also had only 8 angles"
1925,itsjared97,#FF0000,"@FrostxBytex knicks are cooking"
1955,kwazrr_,#FF4500,"they're all muted Sadge no talking during the race just pure focus"
1998,charliegldmn,#DC4C0E,"Jared watching basketball and commenting YEP"
2011,frostxbytex,#1E90FF,"@itsjared97 shush"
2014,dahamster1,#1E90FF,"apple my goat"
2017,dahamster1,#1E90FF,"I believe"
2018,nogamesensetv,#FF69B4,"have to reset"
2060,javster101,#9ACD32,"Bennyheads prevailing rn"
2064,ethanmagicbrown,#D0A80B,"game is dead"
2074,virtualflup,#8A2BE2,"Is it not faster to restart"
2079,ethanmagicbrown,#D0A80B,"sorry olive i just dont see how you dont get last at this point"
2080,revvylo,#B2D400,"it for sure is"
2081,anorakdt,#DFC80E,"it is"
2082,ethanmagicbrown,#D0A80B,"its def faster"
2084,anorakdt,#DFC80E,"he doesnt know"
2084,nogamesensetv,#FF69B4,"definitely"
2085,ananonymoussource,#1E90FF,"it was yeah"
2089,core_competence,#0A50A1,"he probably just doesnt know"
2098,virtualflup,#8A2BE2,"we just talked about this yesterday during our race lol"
2111,ananonymoussource,#1E90FF,"I wonder how far into the lap you have to be for it to be faster to continue"
2129,szzliy,#FF69B4,"More than 2 hours left"
2147,derfbergur,#BE00CB,"chromaq my goat!"
2199,ethanmagicbrown,#D0A80B,"benny has a pretty decent lead i think"
2270,charzight,#00D8FF,"iirc apple got the god jedi battle seed last year right"
2281,virtualflup,#8A2BE2,"lmao"
2301,nogamesensetv,#FF69B4,"chroma q has got this"
2305,staunch82,#DAA520,"do runners know where their opponents are"
2310,szzliy,#FF69B4,"Szzliy subscribed at Tier 1. "
2313,virtualflup,#8A2BE2,"I need chroma to win this"
2320,ananonymoussource,#1E90FF,"they can look if they want to"
2325,chesswiz,#DAA520,"yeah they can watch the stream"
2326,biksel,#00ADCC,"@staunch82 if they want, I know some prefer to have everything off"
2332,javster101,#9ACD32,"My life savings are on benny"
2367,nogamesensetv,#FF69B4,"benny lowkey looking nice on that hangar"
2383,javster101,#9ACD32,"That's what I've been saying"
2464,frostxbytex,#1E90FF,"lego"
2470,virtualflup,#8A2BE2,"lego"
2474,firmynator,#7C13FF,"lego"
2478,charzight,#00D8FF,"lego"
2478,nogamesensetv,#FF69B4,"lego"
2482,core_competence,#0A50A1,"lego"
2482,force28_,#1BFFFF,"lego"
2484,staunch82,#DAA520,"lego"
2484,javster101,#9ACD32,"lego"
2486,biksel,#00ADCC,"lego"
2488,kwazrr_,#FF4500,"lego"
2491,chesswiz,#DAA520,"lego"
2491,noob9ager,,"lego"
2494,charliegldmn,#DC4C0E,"lego"
2507,charliegldmn,#DC4C0E,"cmonBruh"
2515,frostxbytex,#1E90FF,"no one has ever liked you"
2521,nogamesensetv,#FF69B4,"LOL"
2522,charzight,#00D8FF,"thanks mods"
2524,frostxbytex,#1E90FF,"my bad"
2528,charliegldmn,#DC4C0E,"thanks 👍"
2529,ananonymoussource,#1E90FF,"glorp"
2537,nogamesensetv,#FF69B4,"bennymoon crazy aura rn"
2558,ethanmagicbrown,#D0A80B,"for the rebelion!"
2559,frostxbytex,#1E90FF,"what happened to olive? pod fraud?"
2560,javster101,#9ACD32,"I'd call it an upset but it was foreseeb"
2567,noob9ager,,"@FrostxBytex yup"
2570,javster101,#9ACD32,"Yeah"
2578,frostxbytex,#1E90FF,"tough"
2646,nogamesensetv,#FF69B4,"LETS GO CHROMA! LETSGO"
2724,derfbergur,#BE00CB,"CHROMA IN THE LEAD LFG"
2794,zombiekill212,,"CMON CHROMA"
2816,hennmore,#8A2BE2,"whos winning this"
2824,core_competence,#0A50A1,"official ep1 exits, chroma: 22:03, benny: 22:20, Appleman: 22:55, GamerOlive: 25:02"
2843,notdavirm,#00FF7F,"I’m betting my life savings on chroma"
2846,force28_,#1BFFFF,"core mvp"
2856,hennmore,#8A2BE2,"wtf happened to olive in ep1"
2864,force28_,#1BFFFF,"pod fraud"
2865,kwazrr_,#FF4500,"@Hennmore pod fraud"
2869,hennmore,#8A2BE2,"dam"
2877,revvylo,#B2D400,"@core_competence are we getting deltas on the 3 player layout?"
2883,core_competence,#0A50A1,"yes revvy"
2885,zacmuffin,#52FFFC,"Yeah"
2886,revvylo,#B2D400,"he'll yea"
2897,core_competence,#0A50A1,"also a bit of split history I believe"
2902,frostxbytex,#1E90FF,"did anyone forget to save"
2909,core_competence,#0A50A1,"no, everyone saved after 1-1"
2919,thdarkn3ss,,"LETS GOOO CHROMA"
2919,frostxbytex,#1E90FF,":D"
2982,core_competence,#0A50A1,"benny 2s ahead 2020Rivalry"
2993,garrisonlarrison,#0000FF,"i think core competence will win the entire league"
3001,virtualflup,#8A2BE2,"real"
3024,nogamesensetv,#FF69B4,"benny is cranking"
3042,staunch82,#DAA520,"let’s go chroma"
3045,kwazrr_,#FF4500,"scynor can do, he has the lb1 fp buff"
3064,nogamesensetv,#FF69B4,"appleman backup"
3066,nogamesensetv,#FF69B4,"nice"
3077,kwazrr_,#FF4500,"benny cooking"
3085,dahamster1,#1E90FF,"crazy W from bennymoon"
3116,revvylo,#B2D400,"benny camera panning, controller confirmed?"
3143,ananonymoussource,#1E90FF,"dpad truthers rise up"
3177,yungchike,,"lets go chromaq"
3178,yungchike,,"my goat"
3193,revvylo,#B2D400,"how did that kamino clip work from benny"
3200,javster101,#9ACD32,"He's just that good"
3210,revvylo,#B2D400,"i'm doing it wrong ig"
3213,revvylo,#B2D400,"benny is just goated"
3232,ananonymoussource,#1E90FF,"I'm being stratmogged by the 26 seed fml"
3248,nogamesensetv,#FF69B4,"i would love to know this benny kamino time"
3256,staunch82,#DAA520,"uh oh appleman"
3259,frostxbytex,#1E90FF,"halftime is over good bye"
3265,core_competence,#0A50A1,"if the cutscenes are the same time every time can't you just subtract however long they are from your time? that way you can do any episode order you want without worrying about RTA? like load screens"
3268,dahamster1,#1E90FF,"see you frost"
3275,dahamster1,#1E90FF,"true core"
3292,firmynator,#7C13FF,"@core_competence top 10 takes ever"
3306,javster101,#9ACD32,"More like wise_competence"
3310,yungchike,,"hes just that good folks"
3404,virtualflup,#8A2BE2,"That's insane"
3410,nogamesensetv,#FF69B4,"ive never done that"
3422,cragon76,,"i've never seen that"
3491,virtualflup,#8A2BE2,"gizmo softlock"
3506,virtualflup,#8A2BE2,"huge"
3524,meggitz208,#9F3877,"gizmo softlock sadge"
3564,virtualflup,#8A2BE2,"lmao"
3642,crazy_crabby_jr,,"Are they all playing right now or is this a re-run?"
3653,nogamesensetv,#FF69B4,"@crazy_crabby_jr all playing"
3653,meggitz208,#9F3877,"it’s all live"
3662,levkester,#1E90FF,"oh we gaming"
3670,crazy_crabby_jr,,"Let's go brkPause"
3718,nogamesensetv,#FF69B4,"!youtube"
3718,nightbot,#7C7CE1,"Check out the TCS Speedrunning Community youtube channel here: https://www.youtube.com/@TCSSpeedrunning and the LEGO Speedruns youtube channel here: https://www.youtube.com/@LEGOSpeedrunning"
3794,crazy_crabby_jr,,"brkDadStance"
3921,crazy_crabby_jr,,"brkChad Benny just built different"
3951,firmynator,#7C13FF,"merry christmas!"
3975,nogamesensetv,#FF69B4,"nice"
3975,meggitz208,#9F3877,"woahhh Christmas"
3975,derfbergur,#BE00CB,"chroma solved it"
3976,crazy_crabby_jr,,"It's may @firmynator compla5Slay"
3993,staunch82,#DAA520,"if it ain’t broke don’t fix it"
4003,crazy_crabby_jr,,"brkStop ADS WTF"
4083,crazy_crabby_jr,,"brkChad W BENNY"
4162,crazy_crabby_jr,,"This is my favorite episode of the complete saga"
4194,crazy_crabby_jr,,"Andor is amazing"
4222,kwazrr_,#FF4500,"it aint over till its over"
4235,meggitz208,#9F3877,"facts"
4240,crazy_crabby_jr,,"brkChad BENNY IS KILLING IT RN"
4245,meggitz208,#9F3877,"im team olive through and through"
4249,yungchike,,"I would bet my life savings and my left leg on Chromaq"
4251,crazy_crabby_jr,,"brkChad W BENNY"
4257,meggitz208,#9F3877,"all respect to Benny but olive is gonna pull thru"
4262,batmanpikachew,#8A2BE2,"USA vs Australia"
4273,javster101,#9ACD32,"All respect to olive but Benny is playing"
4281,nogamesensetv,#FF69B4,"chromaq will win"
4289,staunch82,#DAA520,"chroma q"
4294,javster101,#9ACD32,"Bennyheads prevail"
4295,ananonymoussource,#1E90FF,"Scucker takes this one"
4299,crazy_crabby_jr,,"brkChad I'M THE ORACLE & BENNY IS THE WINNER"
4300,meggitz208,#9F3877,"Zac ur cancelled"
4305,meggitz208,#9F3877,"cancelled"
4315,zachcr_,#F2F002,"wait is that the muffin man?"
4320,derfbergur,#BE00CB,"chromaq all the way"
4322,c_a_l_a_m_a_r_i,,"Applestans for applemann"
4335,crazy_crabby_jr,,"I'm from Norway but I'm team BENNY brkPause"
4344,thdarkn3ss,,"Chroma win"
4345,nogamesensetv,#FF69B4,"ez dragon win"
4346,yungchike,,"IM FROM JAMAICA AND MY MONEYS ON CHROMA"
4356,yungchike,,"lilpoo2DinkDonk"
4362,crazy_crabby_jr,,"brkChad SO MANY BENNY HATERS"
4366,notdavirm,#00FF7F,"#chromasweep"
4374,raaapho,#0000FF,"gl everybody ! hobbLink"
4382,crazy_crabby_jr,,"brkChad #BENNYSWEEP"
4397,core_competence,#0A50A1,"apparently phantom might also play it live"
4401,firmynator,#7C13FF,"appleman catchup PauseChamp"
4403,core_competence,#0A50A1,"still figuring it out fully"
4416,nogamesensetv,#FF69B4,"ez frost win"
4422,crazy_crabby_jr,,"brkChad BENNY W"
4484,firmynator,#7C13FF,"pause"
4490,nogamesensetv,#FF69B4,"is kwazrr hot?"
4494,yungchike,,"id argue chromaqs the hottest"
4495,javster101,#9ACD32,"Yes"
4502,kwazrr_,#FF4500,"😳 jared"
4511,crazy_crabby_jr,,"brkChad EVERYONE WHO SUPPORTS BENNY TYPE 1"
4514,javster101,#9ACD32,"1"
4516,derfbergur,#BE00CB,"2"
4517,firmynator,#7C13FF,"1"
4518,nogamesensetv,#FF69B4,"2"
4522,force28_,#1BFFFF,"1"
4524,crazy_crabby_jr,,"1"
4528,yungchike,,"2"
4533,aidenmoment_,#00FF7F,"1"
4533,thdarkn3ss,,"2"
4559,derfbergur,#BE00CB,"#ChromaqSweep"
4570,thenzota,,"slowforce AlienPls"
4593,crazy_crabby_jr,,"brkChad ALL OF TEAM BENNY TYPE #BENNYSWEEP"
4617,dahamster1,#1E90FF,"erm its not the oldest method actually"
4624,nogamesensetv,#FF69B4,"no bennymoon softlock nice"
4636,anorakdt,#DFC80E,"im guessing everyone is doing satellite strat"
4647,anorakdt,#DFC80E,"ejp jump would be very impressive"
4662,core_competence,#0A50A1,"apple could do slowforce"
4680,petsmartofficial,#00FAFF,"Anyone in chat got pets?"
4692,meggitz208,#9F3877,"yes I do petsmartofficial"
4695,crazy_crabby_jr,,"brkChad #BENNYSWEEP"
4705,kwazrr_,#FF4500,"olive still playing as good as the rest just with a gap between them"
4707,meggitz208,#9F3877,"why do you ask petsmartofficial"
4744,petsmartofficial,#00FAFF,"@meggitz208 If you use PetSmart Autoship you get $20 off your first order!"
4765,crazy_crabby_jr,,"brkChad BENNY IS KING"
4774,meggitz208,#9F3877,"oh! thank you! do you have any products that you recommend petsmartofficial?"
4826,crazy_crabby_jr,,"brkChad BENNY MOON HATERS SECRETLY BENNY MOON LOVERS"
4884,meggitz208,#9F3877,"is everyone going for it omg"
4920,petsmartofficial,#00FAFF,"@meggitz208 You can order all of the essential pet supplies right to your door such as pet food, cat litter, treats, and grooming products!"
4924,crazy_crabby_jr,,""
4944,yungchike,,"lilpoo2Clown  this guy above me"
4954,kwazrr_,#FF4500,"chroma and apple are close rn"
4965,staunch82,#DAA520,"the timer 😭"
4967,crazy_crabby_jr,,"brkChad uno reverse @yungchike"
4981,yungchike,,"nooo"
4996,javster101,#9ACD32,"BENNYHEADS HOLD THE LINE"
5003,petsmartofficial,#00FAFF,"Where can I gamble"
5006,thdarkn3ss,,"CHROMA ALL THE WAY!!!!"
5009,nogamesensetv,#FF69B4,"Bricko favorite skip coming"
5020,yungchike,,"benny fans rn lilpoo2Lubbers"
5023,crazy_crabby_jr,,"brkNeckbeard <---- every CHROMA_Q FAN"
5023,meggitz208,#9F3877,"brutal"
5032,yungchike,,"@crazy_crabby_jr LMFAOOO"
5039,yungchike,,"thats funny asl ngl"
5049,meggitz208,#9F3877,"apple man ON TOP"
5060,szzliy,#FF69B4,"Dewback room saved YodaPog"
5065,crazy_crabby_jr,,""
5075,meggitz208,#9F3877,"olive prayge"
5075,biksel,#00ADCC,"buddy I think we get it"
5076,the_appleman_,#9ACD32,"idk how to deaggro LMAO"
5086,meggitz208,#9F3877,"peak"
5101,yungchike,,"he knows ball"
5102,crazy_crabby_jr,,"You can't stop the hype @biksel brkPause"
5118,kwazrr_,#FF4500,"I think we can crabby, just chill"
5139,thenzota,,"wow this spaceport was pivotal"
5151,lasertrap_,#1E90FF,"How do you do fellow kids"
5153,derfbergur,#BE00CB,"@The_AppleMan_ GET BACK IN THE RACE MAN WHAT ARE YOU DOING HERE"
5162,the_appleman_,#9ACD32,":3"
5163,crazy_crabby_jr,,"brkChad I AM CHILLING @kwazrr_"
5167,meggitz208,#9F3877,":3c"
5202,gingerlegendlive,#FF4500,"holy moly"
5212,c_a_l_a_m_a_r_i,,"Applestans LETS GOOOO"
5215,core_competence,#0A50A1,"jo LaserTrap_ , hows it going"
5218,meggitz208,#9F3877,"internet celeb gingerlegend in the chat"
5234,staunch82,#DAA520,"Benny and chroma  lrt I think Cinema"
5258,crazy_crabby_jr,,"brkHenry chroma fans when they realize he's cooked"
5271,core_competence,#0A50A1,"yeah benny and chroma are tied"
5304,crazy_crabby_jr,,"brkBoogie LET'S GOOOOO BENNY"
5310,anorakdt,#DFC80E,"he did"
5314,meggitz208,#9F3877,"lock in Apple u can do it"
5315,biksel,#00ADCC,"benny did"
5316,core_competence,#0A50A1,"bro these comms"
5316,force28_,#1BFFFF,"he did"
5316,firmynator,#7C13FF,"he did"
5319,crazy_crabby_jr,,"He did"
5323,core_competence,#0A50A1,"blind as fishs"
5323,revvylo,#B2D400,"he did, he's just so fast"
5326,cragon76,,"he did"
5337,crazy_crabby_jr,,"brkGamba <--- ANNOUNCERS"
5342,cragon76,,"comms are so lost"
5346,meggitz208,#9F3877,"there it is purr"
5369,crazy_crabby_jr,,""
5378,yungchike,,"@crazy_crabby_jr LOL"
5398,meggitz208,#9F3877,"my goat"
5410,core_competence,#0A50A1,"@crazy_crabby_jr  pls calm it a bit on those highighted messages"
5415,biksel,#00ADCC,"oh no apple"
5420,crazy_crabby_jr,,"brkCupium <----- chroma fans thinking chroma getting a win against my boy Benny"
5441,c_a_l_a_m_a_r_i,,"Apple bro 😭😭😭"
5454,crazy_crabby_jr,,"phoeplBlob APPLE IS COOKED"
5472,meggitz208,#9F3877,"playin commentary moment"
5476,crazy_crabby_jr,,"brkChad W BENNY"
5486,force28_,#1BFFFF,"yes"
5503,crazy_crabby_jr,,"brkChad THAT'S MY KING"
5509,derfbergur,#BE00CB,"BigSad <--- crazy crabby when benny loses to chroma"
5531,meggitz208,#9F3877,"w Benny"
5532,virtualflup,#8A2BE2,"that was so scary"
5536,kwazrr_,#FF4500,"nice trash from benny"
5541,biksel,#00ADCC,"that's way too fast for comfort"
5546,crazy_crabby_jr,,"brkTurd <----- @derfbergur when he tries to be funny"
5554,core_competence,#0A50A1,"tell that the last year runners that seed 26 is getting trash skip"
5585,derfbergur,#BE00CB,"derfbergur gifted a Tier 1 sub to crazy_crabby_jr! This is their first Gift Sub in the channel! "
5588,meggitz208,#9F3877,"brutal"
5595,yungchike,,"LOL"
5599,coolestto,#B56BFF,"lmao"
5604,nogamesensetv,#FF69B4,"crazy timing"
5606,meggitz208,#9F3877,"that’s peak"
5608,nogamesensetv,#FF69B4,"message delete into gift sub"
5610,crazy_crabby_jr,,"MIDS DELETED MY MESSAGE BECAUSE THEY AIN'T TEAM BENNY"
5620,crazy_crabby_jr,,"W @derfbergur phoeplOve"
5623,core_competence,#0A50A1,"i am team benny"
5623,virtualflup,#8A2BE2,"interesting interesting"
5625,thdarkn3ss,,"LMAO"
5626,core_competence,#0A50A1,"but pls calm down a bit"
5666,crazy_crabby_jr,,"YOU MAY BE TEAM BENNY BUT YOU SHOULD ALSO BE TEAM GLAZE brkPause"
5671,force28_,#1BFFFF,"benny just built different"
5681,meggitz208,#9F3877,"trash skips seems like a very high level trick"
5691,crazy_crabby_jr,,"brkChad EVRYONE WHO SUPPORTS BENNY TYPE 1"
5695,virtualflup,#8A2BE2,"did he turn ebb back on?"
5699,kwazrr_,#FF4500,"being hyped and rooting for someone is good as long as you don't insult the other competitors and viewers who are also putting in the work and enjoying the match"
5700,virtualflup,#8A2BE2,"or was it off"
5718,szzliy,#FF69B4,"Oh no"
5719,ananonymoussource,#1E90FF,"uhh"
5721,virtualflup,#8A2BE2,"uh oh"
5723,ananonymoussource,#1E90FF,"hmmm"
5726,biksel,#00ADCC,"uhmm"
5730,anorakdt,#DFC80E,"he dropped out for like a frame"
5732,virtualflup,#8A2BE2,"lmao"
5733,revvylo,#B2D400,"oh man"
5733,gingerlegendlive,#FF4500,"this is why i retired"
5738,ananonymoussource,#1E90FF,"oh wow"
5739,meggitz208,#9F3877,"facts"
5741,virtualflup,#8A2BE2,"He definitely did yeah"
5743,dahamster1,#1E90FF,"true ginger"
5743,crazy_crabby_jr,,"@kwazrr_ NOT INSULTING I'M JUST MAKING JOKES IF YOU CAN'T TAKE THEM THEN YOU ARE SOFT brkChad"
5746,kwazrr_,#FF4500,"olive 1st try"
5748,firmynator,#7C13FF,"absolute cinema"
5760,virtualflup,#8A2BE2,"@crazy_crabby_jr you're asking to get banned ngl"
5761,crazy_crabby_jr,,"brkChad W BENNY"
5783,virtualflup,#8A2BE2,"juice"
5789,nogamesensetv,#FF69B4,"chroma coming back"
5793,meggitz208,#9F3877,"chroma q incoming"
5795,firmynator,#7C13FF,"thank god chroma is still in lol"
5803,meggitz208,#9F3877,"WAGHA ADS WOMP WOMP"
5807,virtualflup,#8A2BE2,"chroma please win this I need my points"
5810,ananonymoussource,#1E90FF,"Chroma 5 second LRT lead"
5815,anorakdt,#DFC80E,"meanwhile olive has caught up a ton"
5820,derfbergur,#BE00CB,"whats LRT?"
5821,meggitz208,#9F3877,"true"
5824,thdarkn3ss,,"yup"
5825,anorakdt,#DFC80E,"im back on team olive"
5825,nogamesensetv,#FF69B4,"lets go Knicks"
5830,zombiekill212,,"CMON CHROMA"
5831,force28_,#1BFFFF,"@derfbergur load removed time"
5834,meggitz208,#9F3877,"lrt = load removed time"
5838,derfbergur,#BE00CB,"thank u"
5851,biksel,#00ADCC,"or loadless real time to some"
5860,kwazrr_,#FF4500,"olive hasn't made many mistakes since pod fraud tbh"
5878,ananonymoussource,#1E90FF,"Olive passed Apple"
5880,nogamesensetv,#FF69B4,"@kwazrr_ the fast force oob was tough"
5884,yungchike,,"you got this chromaq"
5910,thdarkn3ss,,"lets go chroma"
5916,kwazrr_,#FF4500,"apple 1p jabbas soon"
5918,blagueur01,#008000,"run gg has Olive in first"
5928,nogamesensetv,#FF69B4,"@blagueur01 ?"
5942,blagueur01,#008000,"Idk exactly how it ranks. Maybe lowest BPT?"
5947,anorakdt,#DFC80E,"@blagueur01 it does not"
5965,anorakdt,#DFC80E,"yeah those numbers dont mean placement"
5987,revvylo,#B2D400,"@blagueur01 it's the "completion percent" which i guess is kinda bpt"
5990,cookeskitchen,#008000,"Woohoo go appleman 🥰"
5999,zombiekill212,,"oh nooooo"
6001,blagueur01,#008000,"What do they mean? And Why do they change positions?"
6019,nogamesensetv,#FF69B4,"best Rebel Attack"
6028,biksel,#00ADCC,"scriptwriters going hard with this one"
6036,revvylo,#B2D400,"@blagueur01 it's kinda weird, i'd just look at the level exits"
6047,meggitz208,#9F3877,"very impactful episode"
6051,meggitz208,#9F3877,"loving this race"
6056,quack2back,#FF69B4,"Quack2Back is gifting 1 Tier 1 Subs to LEGOSpeedruns's community! They've gifted a total of 1 in the channel! "
6057,quack2back,#FF69B4,"Quack2Back gifted a Tier 1 sub to wojtekjaja! "
6058,meggitz208,#9F3877,"and most of this chat"
6059,crazy_crabby_jr,,"Just gives Benny more motivation brkChad"
6060,quack2back,#FF69B4,"eroadhT eroadhT eroadhT"
6070,nogamesensetv,#FF69B4,"@Quack2Back ty goat"
6169,anorakdt,#DFC80E,"olive is just ahead of appleman"
6172,the_appleman_,#9ACD32,"real ones know whats about to happen in jabbas"
6173,szzliy,#FF69B4,"I'm stressed for Carkoon"
6176,kwazrr_,#FF4500,"chroma?"
6190,gingerlegendlive,#FF4500,"🤓 <-- ZacMuffin"
6191,kwazrr_,#FF4500,"nvm"
6217,crazy_crabby_jr,,"compla5Nerd "A 1:19:27""
6226,quack2back,#FF69B4,"@GingerLegendLive Ginger spittin"
6245,cragon76,,"no tb?"
6257,szzliy,#FF69B4,"I love Jabba sounds"
6259,charzight,#00D8FF,"@gingerlegendlive how have u been brother"
6271,anorakdt,#DFC80E,"@cragon76 did benny not turn it on?"
6295,kwazrr_,#FF4500,"I wanna see the apple strats"
6328,firmynator,#7C13FF,"noooo apply"
6330,gingerlegendlive,#FF4500,"@Charzight fine"
6330,crazy_crabby_jr,,"brkHyper Benny is the chosen one"
6331,firmynator,#7C13FF,"apple"
6342,core_competence,#0A50A1,"zac actively ragebaiting"
6345,charzight,#00D8FF,"@gingerlegendlive good to hear"
6346,core_competence,#0A50A1,"he did get it guys"
6346,biksel,#00ADCC,"lmao"
6350,virtualflup,#8A2BE2,"easy level"
6357,biksel,#00ADCC,"engagement baiting"
6369,cragon76,,"he missed the red brick!!??11"
6371,virtualflup,#8A2BE2,"no spiderful tragic"
6372,ananonymoussource,#1E90FF,"Benny missed VSB ! ! !"
6375,force28_,#1BFFFF,"@cragon76 no"
6378,biksel,#00ADCC,"😲"
6385,blagueur01,#008000,"He didn't go for TB"
6388,crazy_crabby_jr,,"phoeplUcyy <---- If you are team Benny you look like this"
6417,crazy_crabby_jr,,"compla5YOUCANT a soft lock"
6418,virtualflup,#8A2BE2,"wouldn't softlock if you did spiderful"
6420,kwazrr_,#FF4500,"let's go"
6468,kwazrr_,#FF4500,"hoooly"
6469,firmynator,#7C13FF,"LMAO"
6472,biksel,#00ADCC,"LMAO"
6473,cragon76,,"THIS GUY"
6475,biksel,#00ADCC,"this guy"
6477,meggitz208,#9F3877,"that’s nuts"
6477,crazy_crabby_jr,,"LMAO"
6481,chesswiz,#DAA520,"lmao"
6484,cragon76,,"HOLYYY"
6489,thdarkn3ss,,"no way"
6494,kwazrr_,#FF4500,"he knows ball"
6502,crazy_crabby_jr,,"brkPause APPLE PLAYING ON MOBILE?"
6522,anorakdt,#DFC80E,"@crazy_crabby_jr yes he is currently playing on mobile"
6531,yungchike,,"@crazy_crabby_jr LOL"
6559,nogamesensetv,#FF69B4,"ok apple just isnt on mible"
6569,the_appleman_,#9ACD32,"yeah i can confirm hes on mobile"
6585,kwazrr_,#FF4500,"don't know if it's been mentioned yet but commentators lag sometimes, every 10 min or so"
6587,anorakdt,#DFC80E,"yeah guys hes on mobile"
6593,crazy_crabby_jr,,"brkScam I'll shave my head if Benny loses"
6594,nogamesensetv,#FF69B4,"actually?"
6606,biksel,#00ADCC,"@kwazrr_ I think that's a sync of some sort?"
6607,the_appleman_,#9ACD32,"Not actually lmao"
6620,gingerlegendlive,#FF4500,"i want to see jared naked eye if u want to know what i mean"
6623,anorakdt,#DFC80E,"there is no player 2 on mobile, so no"
6642,crazy_crabby_jr,,"The announcers got a thing against Benny they keep saying chroma brkHyper"
6646,saber1658,#DAA520,"@GingerLegendLive ScaredyCat"
6657,zombiekill212,,"lets go Chromaaaaaaaaaaa"
6698,gingerlegendlive,#FF4500,"@Saber1658  Chillin"
6699,crazy_crabby_jr,,"brkChad W BENNY"
6762,crazy_crabby_jr,,"brkDadStance I'll go topless if Benny wins"
6770,nogamesensetv,#FF69B4,"lol"
6812,biksel,#00ADCC,"secret 3po setup"
6818,crazy_crabby_jr,,"brkChad that's my king aka the BENster"
6838,nogamesensetv,#FF69B4,"this 3p0 thing ins crazy"
6885,firmynator,#7C13FF,"rng manip"
6885,frostxbytex,#1E90FF,"first try"
6897,the_appleman_,#9ACD32,"ALL the homies hate disco"
6898,crazy_crabby_jr,,"THEY ACCUSING BENNY?"
6963,crazy_crabby_jr,,"Any Benny accusations will be thrown in the toilet & flushed brkPause"
6980,sikkviches,#D2691E,"you sound biased"
7004,crazy_crabby_jr,,"NO I'M BASED BECAUSE BENNY IS KING brkChad"
7010,zombiekill212,,"wrong"
7035,sikkviches,#D2691E,"@crazy_crabby_jr thats what a biased person would say"
7037,crazy_crabby_jr,,"@zombiekill212 it's opposite day so thank you for agreeing with me brkPause"
7040,charzight,#00D8FF,"LETS GO KNICKS"
7047,revvylo,#B2D400,"zota is like gojo, he's too powerful without the blindfold"
7055,frostxbytex,#1E90FF,"charzight gets it"
7061,crazy_crabby_jr,,"@sikkviches TEAM BENNY"
7150,sikkviches,#D2691E,"oh baby benny is strugglin"
7178,nogamesensetv,#FF69B4,"gamer olive really good mental to be in this after podrace"
7189,saber1658,#DAA520,"huge 12bs incoming"
7192,kwazrr_,#FF4500,"12bs???"
7192,biksel,#00ADCC,"12bs??"
7207,saber1658,#DAA520,"HUGE"
7209,force28_,#1BFFFF,"HOLY"
7210,biksel,#00ADCC,"hoolyy"
7210,kwazrr_,#FF4500,"HOLY"
7211,saber1658,#DAA520,"WOW"
7212,charzight,#00D8FF,"CLEAN"
7212,nogamesensetv,#FF69B4,"WOW"
7216,firmynator,#7C13FF,"HOLY"
7219,crazy_crabby_jr,,""
7222,revvylo,#B2D400,"benny has so much aura good lord"
7223,yungchike,,"huge knicks dub tn"
7223,the_appleman_,#9ACD32,"Wait that skip is sick ive never seen it lmaoo"
7229,biksel,#00ADCC,"@The_AppleMan_ lmao"
7229,sikkviches,#D2691E,"okay im a benny fan now"
7235,cragon76,,"dude this performance is crazy"
7264,crazy_crabby_jr,,"@sikkviches NAH ME & BENNY DON'T NEED YOU ON TEAM BENNY brkPause"
7284,sikkviches,#D2691E,"@crazy_crabby_jr I TAKE IT BACK"
7299,crazy_crabby_jr,,"brkChad TAKE WHAT BACK"
7349,blagueur01,#008000,"I think whoever was in the lead in Princess was the one who skipped Tractor Beam"
7360,crazy_crabby_jr,,"brkChad BENNY IS JUST BUILT DIFFERENT"
7361,anorakdt,#DFC80E,"@crazy_crabby_jr yo just curious, are you subbed to break? i think you might be but i cant tell"
7383,nogamesensetv,#FF69B4,"benny is very impressive bro"
7385,crazy_crabby_jr,,"Everyone else playing mega blocks while Benny playing Lego brkChad"
7394,nogamesensetv,#FF69B4,"i did not know he was like that"
7429,revvylo,#B2D400,"@AnorakDT pspAga"
7457,crazy_crabby_jr,,""
7466,sikkviches,#D2691E,"@crazy_crabby_jr more like BennyGoon AYOOO"
7468,szzliy,#FF69B4,"I got 15K on Benny"
7492,crazy_crabby_jr,,"Remember I'll go topless irl if Benny wins brkDadStance"
7527,crazy_crabby_jr,,"Wait there was a vote?"
7541,frostxbytex,#1E90FF,"?"
7545,frostxbytex,#1E90FF,"lunarjump?"
7545,crazy_crabby_jr,,"brkChad ADD ME ON TEAM BENNY"
7553,frostxbytex,#1E90FF,"LMAO"
7559,biksel,#00ADCC,"the goat"
7563,saber1658,#DAA520,"gotta support the fellow ben"
7576,crazy_crabby_jr,,"THE ANNOUNCERS DON'T SEE ME brkChad"
7577,szzliy,#FF69B4,"Lmao"
7589,anorakdt,#DFC80E,"wait i did?"
7598,crazy_crabby_jr,,"brkChad SHOUT ME OUT I'M THE BENNY GLAZER"
